Index,goal_center_x,goal_center_y,goal_velocity_min,goal_velocity_max,num_npc,lane_count,npc_x0,npc_v_max,npc_seed,cutin_tx,cutin_delay,Fitness_Min distance to obstacle_LoFi,Fitness_Distance to goal_LoFi,Fitness_Min distance to obstacle_HiFi,Fitness_Distance to goal_HiFi,Critical_LoFi,Critical_HiFi
142,158.78816434,0.34033683,13.17934245,22.38326375,1.35047090,2.06193608,10.53553846,18.46054939,33.92722881,0.61787604,0.41847120,0.55881977,1.40713848,1.13795722,0.12839553,1,1
143,158.79109249,0.33771364,10.65945309,21.95027690,1.34868030,2.06193025,9.23640243,18.45614816,33.96430600,0.62098156,0.40848368,0.68764130,1.83207242,0.69530730,0.00000000,1,0
144,158.81503127,0.33692894,10.65876853,21.39434964,1.34973492,2.06134204,10.53597196,18.77275435,33.96504100,0.61785275,0.40813124,0.55881977,1.40542992,0.50055923,5.35689211,1,1
145,158.81503127,0.33769627,10.61016992,21.39434964,1.34916313,2.06191079,10.53608146,18.45660039,33.96504100,0.61861834,0.25159532,0.55881977,1.40467495,0.51467711,7.74773203,1,1
146,158.81503127,0.33769629,10.65876853,21.37449245,1.34916313,2.05467935,10.58508172,18.45531574,33.55900806,0.61860694,0.40815402,0.88198217,1.70690186,0.81369954,0.00000000,1,0
147,158.81503127,0.33769629,10.65876853,21.39434964,1.34916313,2.06133088,10.53608146,18.45660039,33.96504100,0.56707908,0.40847128,0.55881977,1.40467493,0.46208286,8.09338611,1,1
148,158.81503127,0.33769629,10.65876853,21.39434964,1.34916313,2.06133088,10.53608146,18.45660039,33.96504100,0.61861834,0.40815402,0.55881977,1.40467493,0.73671957,0.00000000,1,0
149,158.81503127,0.33769629,10.65876853,21.39434964,1.34995615,2.06133088,10.53608146,18.45724188,33.96504100,0.61861834,0.39813791,0.55881977,1.40467493,0.48679587,0.00000000,1,1
150,158.81503127,0.33769629,10.65876853,21.39434964,1.73979569,2.06133088,11.25744101,18.45660039,33.96504100,0.62070704,0.40815402,0.65122696,1.82683067,0.05531710,0.99984399,1,1
151,158.81503127,0.33769629,10.65920220,21.39434964,1.34916313,2.06133088,9.22799712,18.45661717,33.96504100,0.56850642,0.40723207,0.68764130,1.83178486,0.45617463,6.04256002,1,1
152,158.81503127,0.33769629,10.65949310,21.39434964,1.33244530,2.06133088,9.40694149,18.45660039,33.56245264,0.61861834,0.40815402,0.59039037,1.51241696,0.75561799,0.00000000,1,0
153,158.81503127,0.33771422,10.65888061,21.39434964,1.34916313,2.06193645,10.53608146,18.45660039,33.96504100,0.61861834,0.41847120,0.55881977,1.40465729,0.52091422,6.96541483,1,1
154,158.83283940,0.27728007,10.58561588,21.91636556,1.33201688,2.06171387,10.47364570,18.46582185,33.54827127,0.61787604,0.24896136,0.71001644,1.90491872,0.36907127,0.00000000,1,1
155,158.83283940,0.34062861,10.66440315,21.90595373,1.34915099,2.05466169,10.53553846,18.45522852,33.53797391,0.61788480,0.41847120,0.55881977,1.39870875,0.44852653,0.00000000,1,1
156,158.83283940,0.34063215,10.65888061,21.92654674,1.34916313,2.06193608,10.53553846,18.46054939,33.96504100,0.61787604,0.41847120,0.55881977,1.39870525,0.19834157,0.00000000,1,1
157,158.83283940,0.34063215,10.65888061,22.36938959,1.35048116,2.06193608,10.53581228,18.46054939,33.96528796,0.61804235,0.41882655,0.55881977,1.39870525,0.67624121,0.00000000,1,0
158,158.83283940,0.34241071,10.65888061,21.91462137,1.34980739,2.06169555,10.53592027,18.46054939,33.59044944,0.61767061,0.24896136,0.55881977,1.39695166,0.59047952,0.00000000,1,0
159,158.83283940,0.34252458,10.65888061,21.91462137,1.34916313,2.06171387,10.53553846,18.46054939,33.54820901,0.61787604,0.24896136,0.55881977,1.39683939,0.00000000,0.00000000,1,1
160,158.86149180,0.27883313,13.34642671,22.36831308,1.33125774,2.06122774,10.47324957,18.79771363,33.55555159,0.61566727,0.24885185,0.58779723,1.82145296,0.39695429,2.48041207,1,1
161,158.91061982,0.33769629,12.51163531,21.39434964,1.34995615,2.06149743,10.54214791,18.45724188,33.96504100,0.61861834,0.41558635,0.58311488,1.73434430,0.35736696,0.00000000,1,1
162,158.96818191,0.22021065,12.61402767,21.93482069,1.79928810,1.57585206,11.29729815,18.86614768,83.11745891,0.61953291,0.06330998,0.79848975,1.85323606,1.57854873,0.10322474,1,1
163,158.97550613,0.33769629,10.65876853,22.01409501,1.34874023,2.06133088,10.04394233,18.45660039,33.96504100,0.61861834,0.40724482,0.67693722,1.64316741,0.25889999,8.87543264,1,0
164,158.97563458,0.33769614,10.65876853,21.11979776,1.34874023,2.06133088,10.04394233,18.45530804,33.96504100,0.61862453,0.40724482,0.67693722,1.64316004,0.96014373,0.00000000,1,0
165,158.99661501,0.33769630,10.65851019,22.02422250,1.34874023,2.06134171,10.04394233,18.45661556,33.96504100,0.62101568,0.40724482,0.69769275,1.42415866,0.81659343,0.00000000,1,0
166,158.99674346,0.33769615,10.65851019,21.12992525,1.34874023,2.06134171,10.04394233,18.45532321,33.96504100,0.62102186,0.40724482,0.69769275,1.42414576,0.40256345,0.00000000,1,1
167,158.99674346,0.44900067,11.41815465,21.12690635,1.89801498,2.06134171,10.05205700,18.45532321,33.96504100,0.62102186,0.40724482,0.74104397,1.71023347,0.75897008,0.00000000,1,0
168,159.03709680,0.33662971,13.34884592,21.12992525,1.34874023,2.06134171,10.04394233,18.77858072,33.96504100,0.62102186,0.40724482,0.74319160,1.50424165,0.34549585,1.39141394,1,1
169,159.03709680,0.33663355,13.34884592,21.95573100,1.34874023,2.06134171,10.54655573,18.77858072,33.96504100,0.62102186,0.40724482,0.59130052,1.76619907,0.75606121,0.00000000,1,0
170,159.03709680,0.33663355,13.34884592,21.95573100,1.34913866,2.06134171,10.54655573,18.77858072,33.96504100,0.62102186,0.39092700,0.59130052,1.76619907,0.49534090,0.11314421,1,1
171,159.03709680,0.33663847,13.34884592,21.98366607,1.34923844,2.06191748,10.58796781,18.77858072,33.53347052,0.62102186,0.40724482,0.64299310,1.78226988,0.78977339,0.00000000,1,0
172,159.11697192,0.37988621,12.61402767,22.32880792,1.80400320,1.53580337,11.27008592,17.58131480,83.11745891,0.62075503,0.41449195,0.72195077,1.69910029,2.34867852,0.00000000,1,0
173,159.36213635,0.22264421,13.32249728,23.55483550,1.67263428,2.40038123,10.63623100,15.04403939,41.94115311,0.69696800,0.40488439,0.81984717,2.10988845,1.10045207,0.00000000,1,0
174,159.38092646,0.33645990,10.70724983,21.06351240,1.36318300,2.66485862,10.04413652,18.56000479,56.61273652,0.69630668,0.19181206,0.62933671,1.75170022,0.86652607,0.00000000,1,0
175,159.38092646,0.44776442,11.46689429,21.06049350,1.91247953,2.66485862,10.05225119,18.56000479,56.61273652,0.69630668,0.19181206,0.67424450,1.65913369,0.57328143,0.00000000,1,0
176,159.38092646,0.44776826,11.46689429,21.88629925,1.91247953,2.66485862,10.55486460,18.56000479,56.61273652,0.69630668,0.19181206,0.60233576,1.69635377,0.36673019,0.00000000,1,1
177,159.40003188,0.22127265,13.30489594,21.86706265,1.32435313,2.06209206,10.57013728,18.45659159,33.59650799,0.91181324,0.40521036,0.74444717,1.55867714,0.58064371,10.68742871,1,1
178,159.40003188,0.22223394,13.21431808,21.86706265,1.32435313,2.06209206,10.56948259,18.45659159,33.59650799,0.91181324,0.41166575,0.72218822,1.98944140,0.42376440,5.56566693,1,1
179,159.78782007,0.37988621,12.62764617,23.50371228,1.91837743,1.53580337,11.27008592,18.77920479,83.07498279,0.56757463,0.06330998,0.62785390,1.69120702,1.48545020,0.00000000,1,0
180,159.78782007,0.37988621,13.32666429,23.52177087,1.91998019,1.53580337,11.27008592,18.77920479,81.20909167,0.92406794,0.06330998,0.62785390,1.69120702,0.79142043,0.00000000,1,0
